1	1.0
2	1.0009000900090008
3	1.0018001800180019
4	1.0027002700270027
5	1.0036003600360035
6	1.0045004500450045
7	1.0054005400540054
8	1.0063006300630064
9	1.0072007200720072
10	1.008100810081008
11	1.009000900090009
12	1.00990099009901
13	1.0108010801080107
14	1.0117011701170118
15	1.0126012601260126
16	1.0135013501350134
17	1.0144014401440145
18	1.0153015301530153
19	1.016201620162016
20	1.0171017101710171
21	1.018001800180018
22	1.018901890189019
23	1.0198019801980198
24	1.0207020702070206
25	1.0216021602160217
26	1.0225022502250225
27	1.0234023402340233
28	1.0243024302430244
29	1.0252025202520252
30	1.026102610261026
31	1.027002700270027
32	1.0279027902790279
33	1.028802880288029
34	1.0297029702970297
35	1.0306030603060305
36	1.0315031503150316
37	1.0324032403240324
38	1.0333033303330332
39	1.0342034203420343
40	1.035103510351035
41	1.036003600360036
42	1.036903690369037
43	1.0378037803780378
44	1.0387038703870386
45	1.0396039603960396
46	1.0405040504050405
47	1.0414041404140415
48	1.0423042304230423
49	1.0432043204320431
50	1.0441044104410442
51	1.045004500450045
52	1.0459045904590458
53	1.0468046804680469
54	1.0477047704770477
55	1.0486048604860485
56	1.0495049504950495
57	1.0504050405040504
58	1.0513051305130512
59	1.0522052205220522
60	1.053105310531053
61	1.054005400540054
62	1.054905490549055
63	1.0558055805580557
64	1.0567056705670568
65	1.0576057605760576
66	1.0585058505850584
67	1.0594059405940595
68	1.0603060306030603
69	1.061206120612061
70	1.0621062106210621
71	1.063006300630063
72	1.063906390639064
73	1.0648064806480648
74	1.0657065706570656
75	1.0666066606660667
76	1.0675067506750675
77	1.0684068406840683
78	1.0693069306930694
79	1.0702070207020702
80	1.071107110711071
81	1.072007200720072
82	1.0729072907290729
83	1.073807380738074
84	1.0747074707470747
85	1.0756075607560756
86	1.0765076507650766
87	1.0774077407740774
88	1.0783078307830782
89	1.0792079207920793
90	1.08010801080108
91	1.081008100810081
92	1.081908190819082
93	1.0828082808280828
94	1.0837083708370836
95	1.0846084608460846
96	1.0855085508550855
97	1.0864086408640865
98	1.0873087308730873
99	1.0882088208820881
100	1.0891089108910892
101	1.09000900090009
102	1.0909090909090908
103	1.0918091809180919
104	1.0927092709270927
105	1.0936093609360935
106	1.0945094509450946
107	1.0954095409540954
108	1.0963096309630962
109	1.0972097209720972
110	1.098109810981098
111	1.099009900990099
112	1.0999099909991
113	1.1008100810081007
114	1.1017101710171018
115	1.1026102610261026
116	1.1035103510351034
117	1.1044104410441045
118	1.1053105310531053
119	1.106210621062106
120	1.1071107110711071
121	1.108010801080108
122	1.108910891089109
123	1.1098109810981098
124	1.1107110711071106
125	1.1116111611161117
126	1.1125112511251125
127	1.1134113411341133
128	1.1143114311431144
129	1.1152115211521152
130	1.116111611161116
131	1.117011701170117
132	1.1179117911791179
133	1.118811881188119
134	1.1197119711971197
135	1.1206120612061206
136	1.1215121512151216
137	1.1224122412241224
138	1.1233123312331232
139	1.1242124212421243
140	1.125112511251125
141	1.126012601260126
142	1.126912691269127
143	1.1278127812781278
144	1.1287128712871288
145	1.1296129612961296
146	1.1305130513051305
147	1.1314131413141313
148	1.1323132313231323
149	1.1332133213321331
150	1.1341134113411342
151	1.135013501350135
152	1.1359135913591358
153	1.1368136813681369
154	1.1377137713771377
155	1.1386138613861385
156	1.1395139513951396
157	1.1404140414041404
158	1.1413141314131412
159	1.1422142214221422
160	1.143114311431143
161	1.144014401440144
162	1.144914491449145
163	1.1458145814581457
164	1.1467146714671468
165	1.1476147614761476
166	1.1485148514851484
167	1.1494149414941495
168	1.1503150315031503
169	1.151215121512151
170	1.1521152115211521
171	1.153015301530153
172	1.153915391539154
173	1.1548154815481548
174	1.1557155715571557
175	1.1566156615661567
176	1.1575157515751575
177	1.1584158415841583
178	1.1593159315931594
179	1.1602160216021602
180	1.161116111611161
181	1.162016201620162
182	1.1629162916291629
183	1.163816381638164
